ProductID,Date,Zip,Units,Revenue,Country
1065,2014-02-19,10551,1,304.45,Germany
1065,2014-04-02,53119,1,304.45,Germany
1065,2014-04-12,22147,1,304.45,Germany
1065,2014-05-30,10409,1,304.45,Germany
1061,2012-10-20,45481,1,146.95,Germany
1061,2012-11-29,14129,1,146.95,Germany
1058,2015-03-28,14055,1,136.45,Germany
1058,2015-04-28,46537,1,136.45,Germany
1058,2015-05-30,20148,1,136.45,Germany
1058,2015-07-18,53179,1,136.45,Germany
1058,2015-10-30,12351,1,131.2,Germany
1058,2015-12-29,53347,1,131.2,Germany
1058,2016-05-21,14055,1,131.2,Germany
1058,2016-06-01,41749,1,131.2,Germany
1058,2017-04-12,45659,1,131.2,Germany
1058,2017-05-13,52385,1,131.2,Germany
1058,2017-07-14,12103,1,131.2,Germany
1058,2018-07-31,42275,1,136.45,Germany
1058,2018-11-09,44577,1,136.45,Germany
1066,2012-09-01,52441,1,304.45,Germany
1066,2012-09-11,47506,1,304.45,Germany
1066,2012-09-19,53123,1,304.45,Germany
1065,2017-03-02,10409,1,314.95,Germany
1065,2017-04-04,10963,1,314.95,Germany
1065,2018-12-29,42105,1,314.95,Germany
1066,2011-02-15,22609,1,296.57,Germany
1066,2011-03-15,14059,1,296.57,Germany
1066,2011-04-15,14059,1,296.57,Germany
1066,2011-04-15,41516,1,296.57,Germany
1066,2011-05-15,40591,1,296.57,Germany
1066,2011-06-15,53783,2,593.15,Germany
1066,2011-07-15,50181,1,296.57,Germany
1066,2012-03-10,22043,1,296.57,Germany
1066,2012-04-10,13359,1,296.57,Germany
1066,2012-11-08,22607,1,304.45,Germany
1085,2018-04-27,52459,1,89.2,Germany
1085,2018-05-26,45357,1,89.2,Germany
1085,2018-08-29,47443,1,89.2,Germany
1062,2018-02-13,42549,1,141.7,Germany
1062,2018-05-30,12627,1,141.7,Germany
1062,2018-12-20,42499,1,146.95,Germany
1062,2018-12-30,20459,1,146.95,Germany
1061,2011-11-15,41844,1,141.7,Germany
1061,2011-12-15,48157,1,141.7,Germany
1061,2012-01-10,53840,1,141.7,Germany
1061,2012-08-16,21129,1,141.7,Germany
1061,2012-09-18,14129,1,146.95,Germany
1070,2018-08-14,40595,1,157.45,Germany
1075,2011-10-15,47178,1,254.57,Germany
1075,2011-10-15,47551,1,254.57,Germany
1065,2015-03-31,21107,1,309.7,Germany
1065,2015-04-07,14059,1,309.7,Germany
1065,2015-05-02,41849,1,309.7,Germany
1065,2015-05-30,20148,1,304.45,Germany
1065,2012-11-08,22607,1,304.45,Germany
1065,2012-12-27,22049,1,304.45,Germany
1065,2013-01-05,53119,1,304.45,Germany
1065,2013-03-07,45134,1,304.45,Germany
1065,2013-06-05,51588,1,304.45,Germany
1065,2013-06-07,46419,1,304.45,Germany
1065,2013-08-14,53179,1,304.45,Germany
1065,2013-10-08,50667,1,304.45,Germany
1065,2013-10-24,12685,1,304.45,Germany
1065,2013-11-02,22177,1,304.45,Germany
1065,2014-01-31,13509,1,304.45,Germany
1065,2014-04-24,22143,1,304.45,Germany
1065,2014-06-03,13089,1,304.45,Germany
1065,2014-11-08,41516,1,309.7,Germany
1065,2015-01-03,42549,2,608.9,Germany
1053,2016-08-27,47166,1,267.7,Germany
1053,2016-10-13,20359,1,267.7,Germany
1053,2016-12-29,52457,1,267.7,Germany
1053,2017-04-04,42551,1,267.7,Germany
1053,2017-04-18,51145,1,267.7,Germany
1053,2017-08-04,50181,1,267.7,Germany
1053,2017-08-10,53347,1,272.95,Germany
1053,2017-08-25,12357,1,267.7,Germany
1053,2017-08-31,10405,1,272.95,Germany
1053,2017-09-29,42855,1,272.95,Germany
1066,2015-08-29,22143,1,309.7,Germany
1085,2017-04-19,12305,1,86.57,Germany
1085,2017-05-02,10407,1,86.57,Germany
1085,2017-05-31,21147,1,86.57,Germany
1085,2017-06-15,40597,1,86.57,Germany
1085,2015-06-30,40597,1,89.2,Germany
1085,2015-07-02,47279,1,89.2,Germany
1085,2015-07-21,50999,1,83.95,Germany
1085,2015-08-19,49549,1,83.95,Germany
1085,2015-09-24,53902,1,83.95,Germany
1085,2015-12-17,49479,1,83.95,Germany
1085,2015-12-29,20537,1,83.95,Germany
1085,2016-05-07,12629,1,83.95,Germany
1085,2016-05-21,45657,1,83.95,Germany
1085,2016-06-21,53343,1,83.95,Germany
1085,2016-08-09,41189,1,83.95,Germany
1085,2016-08-19,42277,1,83.95,Germany
1081,2018-08-07,51702,1,236.2,Germany
1082,2011-02-15,10365,1,225.7,Germany
1082,2011-04-15,13597,1,225.7,Germany
1082,2011-05-15,10587,1,225.7,Germany
1082,2011-05-15,45359,1,225.7,Germany
1082,2011-08-15,48165,1,228.32,Germany
1082,2012-06-19,52428,1,228.32,Germany
1082,2012-07-28,12103,1,230.95,Germany
1082,2014-04-08,50999,1,230.95,Germany
1082,2015-05-19,14059,1,230.95,Germany
1082,2016-05-03,50670,1,230.95,Germany
1082,2016-05-05,50765,1,230.95,Germany
1082,2017-03-29,44579,1,230.95,Germany
1085,2014-02-12,40597,1,84,Germany
1085,2014-03-01,12629,1,84,Germany
1057,2014-08-26,45659,1,136.45,Germany
1057,2015-02-14,42283,1,136.45,Germany
1066,2011-06-15,52385,1,296.57,Germany
1066,2013-06-22,45145,1,304.45,Germany
1066,2014-02-19,10551,1,304.45,Germany
1066,2014-03-28,12627,1,304.45,Germany
1066,2014-04-02,53119,1,304.45,Germany
1066,2014-07-31,53639,1,304.45,Germany
1066,2015-06-02,13129,1,304.45,Germany
1066,2015-12-03,22143,1,309.7,Germany
1085,2014-04-04,47665,1,84,Germany
1085,2014-04-23,52062,1,84,Germany
1085,2015-12-22,21107,1,83.95,Germany
1085,2016-01-30,10119,1,83.95,Germany
1085,2016-03-15,10435,1,83.95,Germany
1085,2016-04-12,41363,1,83.95,Germany
1085,2016-04-21,12357,1,83.95,Germany
1085,2016-05-11,10407,2,167.9,Germany
1085,2016-06-08,50129,1,83.95,Germany
1085,2016-07-29,10435,1,86.57,Germany
1085,2016-09-30,10365,1,86.57,Germany
1085,2016-10-12,52441,1,83.95,Germany
1085,2016-11-22,13088,1,86.57,Germany
1085,2016-12-07,10407,1,86.57,Germany
1085,2017-01-04,12351,1,86.57,Germany
1085,2017-02-09,44577,1,86.57,Germany
1066,2018-08-21,40595,1,314.95,Germany
1053,2017-03-14,10365,1,267.7,Germany
1085,2018-06-08,22119,1,89.2,Germany
1085,2018-06-16,46284,1,89.2,Germany
1085,2018-06-21,41169,1,89.2,Germany
1085,2017-12-22,48431,1,89.2,Germany
1086,2014-01-24,53229,1,84,Germany
1086,2014-03-22,22297,1,84,Germany
1086,2014-03-28,45663,1,84,Germany
1086,2014-04-17,12305,1,84,Germany
1086,2014-04-22,12459,1,84,Germany
1086,2014-04-29,22119,1,84,Germany
1086,2014-05-16,47249,1,84,Germany
1086,2014-05-31,42399,1,84,Germany
1086,2014-06-18,10315,1,84,Germany
1086,2014-06-28,22147,1,84,Germany
1086,2014-09-20,53332,1,84,Germany
1086,2014-10-01,40597,1,84,Germany
1086,2014-10-30,22119,1,89.2,Germany
1085,2016-10-27,10119,1,83.95,Germany
1085,2016-08-02,40764,1,86.57,Germany
1065,2015-03-17,22119,1,309.7,Germany
1062,2012-04-03,12351,1,141.7,Germany
1062,2012-08-15,53119,1,141.7,Germany
1062,2012-10-11,46499,1,146.95,Germany
1062,2012-10-19,13353,1,146.95,Germany
1062,2013-03-09,10315,1,146.95,Germany
1062,2013-03-20,45357,1,146.95,Germany
1062,2013-05-02,52428,1,146.95,Germany
1062,2013-05-04,40595,1,146.95,Germany
1062,2013-06-21,45768,1,146.95,Germany
1062,2013-09-19,12685,1,149.57,Germany
1062,2013-12-14,12629,1,149.57,Germany
1062,2013-12-27,22143,1,149.57,Germany
1062,2014-01-07,52428,1,149.57,Germany
1062,2014-04-25,12681,1,149.57,Germany
1062,2014-07-26,53902,1,149.57,Germany
1085,2014-05-31,22177,2,168,Germany
1085,2014-05-31,42399,1,84,Germany
1085,2014-06-28,22177,1,84,Germany
1085,2014-08-12,48429,1,84,Germany
1085,2014-09-26,41169,1,84,Germany
1085,2014-10-07,46485,1,89.2,Germany
1085,2014-12-31,40227,1,89.2,Germany
1085,2015-01-02,46244,1,89.2,Germany
1085,2015-01-20,42105,1,84,Germany
1085,2015-03-03,47441,1,84,Germany
1085,2015-06-05,12681,1,89.2,Germany
1085,2015-07-25,45476,1,83.95,Germany
1085,2015-07-28,21109,1,83.95,Germany
1085,2015-08-04,53925,1,89.2,Germany
1066,2016-05-28,21109,1,304.45,Germany
1085,2018-03-31,52379,1,89.2,Germany
1085,2018-05-03,40625,1,89.2,Germany
1085,2018-05-31,45138,1,89.2,Germany
1085,2018-06-26,20255,1,89.2,Germany
1085,2018-07-31,47608,1,89.2,Germany
1085,2018-08-25,42477,1,89.2,Germany
1085,2018-08-31,47839,2,178.4,Germany
1085,2018-08-31,59387,1,89.2,Germany
1085,2018-09-05,12681,1,89.2,Germany
1085,2018-09-25,40211,1,89.2,Germany
1085,2018-10-16,53604,1,89.2,Germany
1085,2018-10-18,53119,1,89.2,Germany
1085,2018-10-19,22301,2,178.4,Germany
1085,2018-11-07,22337,1,89.2,Germany
1085,2017-04-12,52382,1,86.57,Germany
1085,2017-04-13,22111,1,86.57,Germany
1062,2014-09-05,53343,1,149.57,Germany
1062,2014-09-26,41169,1,149.57,Germany
1062,2014-11-27,40595,1,149.57,Germany
1066,2011-01-15,13129,1,296.57,Germany
1066,2011-02-15,22763,1,296.57,Germany
1066,2011-03-15,45896,1,296.57,Germany
1066,2011-04-15,22605,1,296.57,Germany
1066,2011-04-15,51766,1,296.57,Germany
1066,2011-04-15,53783,1,296.57,Germany
1079,2011-03-15,22605,1,262.45,Germany
1080,2011-08-15,52441,1,265.07,Germany
1046,2012-05-11,46244,1,99.7,Germany
1046,2012-07-24,46354,1,99.7,Germany
1046,2012-11-15,45475,1,99.7,Germany
1065,2015-06-02,13129,1,304.45,Germany
1065,2015-12-03,22143,1,309.7,Germany
1065,2017-03-28,46397,1,314.95,Germany
1065,2017-05-17,47807,1,314.95,Germany
1065,2018-04-26,53639,1,314.95,Germany
1065,2018-08-21,40595,1,314.95,Germany
1066,2011-01-15,51149,1,296.57,Germany
1066,2011-02-15,51377,1,296.57,Germany
1061,2016-08-11,46485,1,141.7,Germany
1065,2011-02-15,22609,1,296.57,Germany
1065,2011-03-15,22547,1,296.57,Germany
1053,2018-05-30,22337,1,272.95,Germany
1053,2018-06-13,52134,1,272.95,Germany
1053,2018-07-10,46519,1,272.95,Germany
1053,2018-07-25,40468,1,272.95,Germany
1053,2018-04-26,22419,1,272.95,Germany
1065,2015-05-29,40597,1,304.45,Germany
1065,2015-06-30,48149,1,304.45,Germany
1062,2013-10-19,48612,1,149.57,Germany
1062,2013-11-16,40597,1,149.57,Germany
1062,2014-01-16,22119,1,149.57,Germany
1062,2014-02-26,46483,1,149.57,Germany
1062,2014-02-27,13597,1,149.57,Germany
1062,2014-03-28,40599,1,149.57,Germany
1062,2014-07-01,14050,1,149.57,Germany
1062,2014-07-16,48432,1,149.57,Germany
1062,2014-07-25,48612,1,149.57,Germany
1062,2014-10-01,42579,1,149.57,Germany
1062,2014-10-22,40217,1,149.57,Germany
1062,2014-10-23,46049,1,149.57,Germany
1062,2014-12-11,50169,1,149.57,Germany
1062,2015-02-28,51515,1,149.57,Germany
1062,2015-02-28,59227,1,149.57,Germany
1062,2015-04-29,12351,1,149.57,Germany
1062,2015-05-29,47804,2,299.15,Germany
1062,2015-07-08,40597,1,149.57,Germany
1062,2015-08-20,42105,1,141.7,Germany
1062,2015-08-29,20459,1,141.7,Germany
1062,2015-09-26,40545,1,141.7,Germany
1061,2016-03-30,12305,1,149.57,Germany
1058,2015-10-23,13585,1,131.2,Germany
1058,2015-10-27,51515,1,131.2,Germany
1058,2015-10-30,47669,1,136.45,Germany
1058,2016-01-05,53902,1,131.2,Germany
1058,2016-03-05,52393,1,131.2,Germany
1058,2016-06-24,40547,1,131.2,Germany
1058,2016-09-29,12309,1,131.2,Germany
1058,2017-02-14,45143,1,131.2,Germany
1058,2017-04-04,42551,1,131.2,Germany
1058,2017-05-16,22761,1,131.2,Germany
1058,2017-07-18,59302,1,131.2,Germany
1058,2018-03-13,40822,1,136.45,Germany
1076,2014-03-28,52062,1,259.82,Germany
1076,2014-04-05,45134,1,259.82,Germany
1076,2014-04-11,12357,1,259.82,Germany
1076,2014-04-25,41352,1,259.82,Germany
1058,2014-07-31,22119,1,136.45,Germany
1058,2014-08-23,53879,1,136.45,Germany
1058,2014-09-10,47259,1,136.45,Germany
1058,2017-03-30,12351,1,131.2,Germany
1058,2017-05-24,47249,1,131.2,Germany
1058,2017-05-31,46049,1,131.2,Germany
1058,2017-06-24,47805,1,131.2,Germany
1058,2017-06-27,40229,1,131.2,Germany
1058,2017-12-07,45659,1,136.45,Germany
1058,2017-12-21,45259,1,131.2,Germany
1058,2018-01-24,10587,1,131.2,Germany
1058,2018-08-08,47802,1,131.2,Germany
1066,2011-04-15,40549,1,296.57,Germany
1066,2011-04-15,40597,1,296.57,Germany
1066,2011-04-15,48629,3,889.72,Germany
1066,2011-05-15,45357,1,296.57,Germany
1066,2011-05-15,52355,1,296.57,Germany
1066,2011-06-15,22393,1,296.57,Germany
1052,2018-11-20,47809,1,246.7,Germany
1053,2012-04-27,53721,1,257.2,Germany
1053,2012-08-07,12351,1,262.45,Germany
1065,2016-09-21,10777,1,314.95,Germany
1065,2017-01-26,22047,1,314.95,Germany
1065,2017-03-01,48493,1,314.95,Germany
1070,2018-12-27,53783,2,314.9,Germany
1070,2018-12-29,14050,1,157.45,Germany
1075,2012-03-01,40721,1,254.57,Germany
1075,2012-03-17,45279,1,254.57,Germany
1075,2012-03-30,40235,1,254.57,Germany
1075,2012-04-27,45130,1,254.57,Germany
1075,2012-06-01,51069,1,254.57,Germany
1065,2011-06-15,53783,2,593.15,Germany
1065,2011-07-15,50181,1,296.57,Germany
1052,2018-02-21,12681,1,246.7,Germany
1052,2018-03-10,52355,1,246.7,Germany
1061,2016-03-15,12629,1,141.7,Germany
1061,2016-04-21,12351,1,149.57,Germany
1061,2016-05-28,52379,1,149.57,Germany
1061,2016-07-16,10435,1,141.7,Germany
1061,2016-07-28,45145,1,149.57,Germany
1061,2017-02-15,53229,1,141.7,Germany
1061,2017-08-29,47803,1,146.95,Germany
1061,2018-03-13,45357,1,141.7,Germany
1062,2016-03-30,53913,1,141.7,Germany
1062,2016-06-22,45475,1,141.7,Germany
1062,2016-07-16,10435,1,141.7,Germany
1062,2016-07-29,47804,1,149.57,Germany
1062,2016-08-09,12165,1,146.95,Germany
1062,2016-08-17,45659,1,141.7,Germany
1062,2016-11-09,50321,1,141.7,Germany
1062,2017-03-30,22301,1,149.57,Germany
1062,2017-04-05,51645,1,146.95,Germany
1062,2017-05-26,12161,1,141.7,Germany
1062,2017-08-29,47803,1,146.95,Germany
1062,2018-03-13,45357,1,141.7,Germany
1066,2014-10-04,53925,1,309.7,Germany
1066,2015-02-25,12627,1,309.7,Germany
1066,2015-04-01,50169,1,309.7,Germany
1066,2015-04-07,14059,1,309.7,Germany
1066,2015-05-30,20148,1,304.45,Germany
1066,2015-06-04,45147,1,309.7,Germany
1066,2017-03-28,46397,1,314.95,Germany
1062,2016-05-27,42855,1,141.7,Germany
1053,2013-04-27,40212,1,262.45,Germany
1053,2013-06-01,32051,1,262.45,Germany
1053,2013-06-05,50678,1,262.45,Germany
1053,2013-08-02,12629,1,262.45,Germany
1053,2013-10-17,10405,1,262.45,Germany
1053,2015-04-23,51789,1,262.45,Germany
1053,2015-05-08,52134,1,262.45,Germany
1053,2015-09-29,47804,1,262.45,Germany
1061,2015-07-21,42105,1,149.57,Germany
1061,2015-09-02,46537,1,149.57,Germany
1061,2015-12-09,52459,1,149.57,Germany
1061,2016-01-05,48361,1,141.7,Germany
1061,2016-11-09,50321,1,141.7,Germany
1061,2017-03-07,12249,1,141.7,Germany
1061,2017-04-05,51645,1,146.95,Germany
1061,2017-04-28,41517,1,141.7,Germany
1061,2018-12-30,20459,1,146.95,Germany
1085,2015-08-28,51145,1,83.95,Germany
1085,2015-10-30,46539,1,83.95,Germany
1085,2018-12-30,12487,1,89.2,Germany
1062,2016-05-27,45138,1,141.7,Germany
1062,2016-08-11,46485,1,141.7,Germany
1062,2018-05-30,41516,1,146.95,Germany
1066,2013-01-05,53119,1,304.45,Germany
1066,2013-03-05,14059,1,304.45,Germany
1066,2013-03-07,45134,1,304.45,Germany
1079,2011-12-15,10365,1,265.07,Germany
1080,2011-03-15,51145,1,262.45,Germany
1080,2011-08-15,46397,1,265.07,Germany
1081,2012-02-28,45147,1,228.32,Germany
1081,2012-03-13,41066,1,228.32,Germany
1086,2014-12-27,20251,1,89.2,Germany
1086,2015-01-02,45326,1,89.2,Germany
1086,2014-10-04,41470,1,89.2,Germany
1086,2014-11-04,48268,1,84,Germany
1082,2011-06-15,41066,2,451.4,Germany
1085,2017-10-18,20148,1,89.2,Germany
1085,2017-10-28,50999,1,89.2,Germany
1085,2018-03-08,51147,1,89.2,Germany
1085,2018-04-10,45739,1,89.2,Germany
1085,2018-04-11,47804,1,89.2,Germany
1085,2018-04-20,20251,1,89.2,Germany
1085,2018-04-26,20251,1,89.2,Germany
1085,2018-05-01,48163,2,178.4,Germany
1085,2018-05-01,53179,1,89.2,Germany
1085,2018-05-22,41066,1,89.2,Germany
1085,2018-05-24,22359,2,178.4,Germany
1085,2018-05-26,10409,1,89.2,Germany
1085,2018-06-19,22043,1,89.2,Germany
1069,2018-08-14,40595,1,157.45,Germany
1069,2018-12-27,53783,2,314.9,Germany
1066,2012-12-27,22049,1,304.45,Germany
1066,2013-03-22,50169,1,304.45,Germany
1066,2013-03-29,10245,1,304.45,Germany
1066,2013-04-02,46414,1,304.45,Germany
1066,2013-04-19,45657,1,304.45,Germany
1066,2016-09-20,22177,1,314.95,Germany
1066,2017-03-02,10409,1,314.95,Germany
1075,2011-08-15,14059,1,254.57,Germany
1075,2011-09-15,20537,1,254.57,Germany
1075,2011-09-15,46244,1,254.57,Germany
1075,2011-10-15,50767,1,254.57,Germany
1075,2012-01-04,50765,1,254.57,Germany
1075,2012-02-22,14057,1,254.57,Germany
1075,2012-03-30,40593,1,254.57,Germany
1075,2012-04-27,52538,1,254.57,Germany
1075,2012-05-22,20249,1,254.57,Germany
1065,2011-03-15,14059,1,296.57,Germany
1065,2011-04-15,13088,1,296.57,Germany
1065,2011-04-15,20148,1,296.57,Germany
1065,2011-04-15,50767,1,296.57,Germany
1065,2011-04-15,53119,1,296.57,Germany
1081,2012-07-28,12103,1,230.95,Germany
1086,2015-10-30,46539,1,83.95,Germany
1086,2014-12-20,10823,1,84,Germany
1086,2015-03-31,42389,1,84,Germany
1086,2015-04-24,42281,1,89.2,Germany
1086,2015-06-04,10777,1,89.2,Germany
1086,2015-06-27,47805,1,89.2,Germany
1086,2015-12-17,49479,1,83.95,Germany
1085,2017-05-31,22041,1,86.57,Germany
1085,2017-07-11,53340,1,86.57,Germany
1085,2018-07-11,40472,1,89.2,Germany
1085,2018-07-27,22043,1,89.2,Germany
1085,2018-08-28,46119,1,89.2,Germany
1085,2018-10-30,22111,2,178.4,Germany
1085,2018-11-06,10365,1,89.2,Germany
1080,2011-03-15,22605,1,262.45,Germany
1080,2012-08-02,44579,1,265.07,Germany
1081,2011-09-15,20148,1,225.7,Germany
1081,2011-11-15,59348,1,225.7,Germany
1081,2012-06-19,52428,1,228.32,Germany
1081,2013-06-08,42283,1,230.95,Germany
1081,2014-08-14,48432,1,230.95,Germany
1081,2014-08-23,22089,1,230.95,Germany
1081,2015-08-01,48431,1,230.95,Germany
1085,2018-08-11,47804,1,89.2,Germany
1085,2018-08-16,41066,1,89.2,Germany
1085,2018-08-31,45147,2,178.4,Germany
1076,2013-10-24,52393,1,259.82,Germany
1066,2017-08-26,53347,1,309.7,Germany
1066,2018-08-01,22119,1,314.95,Germany
1066,2018-12-29,42105,1,314.95,Germany
1085,2017-05-18,46483,1,86.57,Germany
1085,2017-05-26,12439,1,86.57,Germany
1066,2013-02-26,51371,1,304.45,Germany
1066,2013-06-04,21107,1,304.45,Germany
1066,2013-06-05,51588,1,304.45,Germany
1066,2014-02-20,52134,1,304.45,Germany
1066,2014-03-14,12351,1,304.45,Germany
1066,2014-08-02,50999,2,608.9,Germany
1066,2014-08-08,48432,1,304.45,Germany
1066,2014-12-02,40593,1,309.7,Germany
1066,2015-07-21,42105,1,304.45,Germany
1086,2016-12-23,45329,2,167.9,Germany
1075,2011-11-15,10709,1,254.57,Germany
1075,2012-04-07,13587,1,254.57,Germany
1075,2012-04-19,10245,1,254.57,Germany
1075,2012-04-19,48712,1,254.57,Germany
1075,2012-05-01,51674,1,254.57,Germany
1075,2012-06-29,40723,1,254.57,Germany
1075,2013-09-04,50999,1,259.82,Germany
1075,2013-09-11,22049,1,259.82,Germany
1075,2014-01-31,41066,1,259.82,Germany
1075,2014-02-14,22305,1,259.82,Germany
1076,2012-03-01,40721,1,254.57,Germany
1086,2018-08-28,46119,1,89.2,Germany
1086,2013-12-19,46397,1,84,Germany
1086,2014-02-11,22339,1,84,Germany
1086,2014-03-19,48145,1,84,Germany
1066,2013-06-04,41065,1,304.45,Germany
1066,2013-06-29,40545,1,304.45,Germany
1066,2013-09-04,22143,1,304.45,Germany
1075,2013-10-24,52393,1,259.82,Germany
1075,2014-03-28,52062,1,259.82,Germany
1075,2014-04-05,45134,1,259.82,Germany
1075,2014-09-30,22049,1,259.82,Germany
1076,2011-09-15,52391,1,254.57,Germany
1076,2011-10-15,47178,1,254.57,Germany
1076,2011-11-15,10709,1,254.57,Germany
1076,2012-02-24,22147,1,254.57,Germany
1076,2012-03-29,46399,1,254.57,Germany
1085,2018-03-07,53179,1,89.2,Germany
1085,2014-03-19,48145,1,84,Germany
1085,2014-04-15,53119,1,84,Germany
1085,2014-04-17,49549,2,168,Germany
1085,2014-04-29,10777,1,84,Germany
1085,2014-05-16,22043,1,84,Germany
1085,2014-05-22,46119,1,84,Germany
1085,2014-05-28,22111,1,84,Germany
1085,2014-05-28,53119,1,84,Germany
1085,2014-05-29,59399,1,84,Germany
1085,2014-06-07,52134,1,84,Germany
1085,2014-06-11,22301,1,84,Germany
1085,2014-07-31,46485,1,84,Germany
1085,2014-08-12,47589,1,89.2,Germany
1085,2014-12-26,45711,1,89.2,Germany
1085,2014-12-30,45138,1,84,Germany
1085,2015-01-03,21107,2,178.4,Germany
1085,2015-02-05,22359,1,89.2,Germany
1085,2015-03-03,10435,1,89.2,Germany
1066,2011-03-15,48149,1,296.57,Germany
1066,2011-04-15,20148,1,296.57,Germany
1066,2011-04-15,53119,1,296.57,Germany
1066,2011-05-15,53179,1,296.57,Germany
1085,2017-05-20,53347,1,86.57,Germany
1085,2017-05-27,46047,1,86.57,Germany
1079,2011-03-15,51145,1,262.45,Germany
1065,2014-02-19,50765,1,304.45,Germany
1069,2018-11-06,46483,1,157.45,Germany
1066,2012-08-21,48493,1,304.45,Germany
1066,2013-03-26,41468,1,304.45,Germany
1066,2013-05-04,12249,1,304.45,Germany
1066,2013-08-14,50321,1,304.45,Germany
1066,2013-08-24,14059,1,304.45,Germany
1066,2013-09-27,40593,1,304.45,Germany
1066,2014-03-01,13505,1,304.45,Germany
1066,2014-03-04,42553,1,304.45,Germany
1066,2014-04-16,45481,1,304.45,Germany
1066,2014-08-19,47279,1,304.45,Germany
1066,2014-10-09,22605,1,309.7,Germany
1066,2013-03-23,53925,1,304.45,Germany
1066,2013-03-29,46397,1,304.45,Germany
1066,2013-06-05,10435,1,304.45,Germany
1066,2013-06-07,46419,1,304.45,Germany
1066,2013-06-26,51377,1,304.45,Germany
1066,2013-08-14,53179,1,304.45,Germany
1062,2013-09-19,45357,1,149.57,Germany
1062,2013-10-24,59399,1,149.57,Germany
1062,2013-12-28,12357,1,149.57,Germany
1062,2014-01-28,12685,1,149.57,Germany
1062,2014-02-28,22417,1,149.57,Germany
1062,2014-03-12,40597,1,149.57,Germany
1062,2014-05-08,45130,1,149.57,Germany
1062,2014-07-08,22111,1,149.57,Germany
1062,2014-07-08,40597,1,149.57,Germany
1062,2014-11-18,47546,1,149.57,Germany
1062,2014-12-13,47624,1,149.57,Germany
1062,2015-07-14,48165,1,149.57,Germany
1062,2015-08-25,51580,2,299.15,Germany
1085,2015-05-27,12309,1,89.2,Germany
1085,2015-06-30,12439,1,89.2,Germany
1085,2015-07-18,53179,1,89.2,Germany
1085,2015-08-29,12351,2,167.9,Germany
1086,2015-08-11,53639,1,83.95,Germany
1086,2015-08-22,52062,1,83.95,Germany
1086,2015-08-25,14059,1,83.95,Germany
1086,2015-09-02,40723,1,83.95,Germany
1086,2015-11-11,52457,1,83.95,Germany
1086,2015-12-22,21107,1,83.95,Germany
1086,2016-01-30,10119,1,83.95,Germany
1086,2016-05-19,14089,1,83.95,Germany
1086,2016-06-08,50129,1,83.95,Germany
1075,2014-02-27,51789,1,259.82,Germany
1075,2014-04-11,12357,1,259.82,Germany
1085,2018-09-28,40597,1,89.2,Germany
1085,2018-10-16,46483,1,89.2,Germany
1085,2014-04-08,20535,1,84,Germany
1085,2014-05-29,20359,1,84,Germany
