ProductID,Date,Zip,Units,Revenue,Country
1085,2016-11-29,T6R,1,86.5725,Canada
1085,2016-12-23,V7Y,1,86.5725,Canada
1081,2015-05-16,T1Y,1,230.9475,Canada
1081,2017-02-16,T6E,1,230.9475,Canada
1082,2011-03-15,R3V,1,225.6975,Canada
1082,2015-01-31,T6G,1,230.9475,Canada
1085,2017-04-28,T6E,1,86.5725,Canada
1085,2017-05-20,T6R,1,86.5725,Canada
1082,2015-12-30,K2P,1,230.9475,Canada
1082,2017-09-28,L5R,1,230.9475,Canada
1085,2014-03-12,T5K,1,84,Canada
1085,2014-03-22,L5N,1,84,Canada
1085,2014-05-01,M6J,2,168,Canada
1085,2014-07-24,R2G,1,84,Canada
1085,2014-08-15,M7Y,1,84,Canada
1085,2014-08-26,R3V,1,84,Canada
1086,2017-12-01,T5K,1,89.1975,Canada
1085,2016-02-24,L5R,1,83.9475,Canada
1085,2016-07-29,H2Y,1,86.5725,Canada
1085,2016-11-30,R3G,1,86.5725,Canada
1085,2016-12-07,R2C,1,86.5725,Canada
1085,2016-12-27,T6K,1,86.5725,Canada
1085,2016-12-28,L5T,1,86.5725,Canada
1085,2016-12-29,V6B,1,86.5725,Canada
1085,2017-01-10,M4V,1,86.5725,Canada
1081,2011-04-15,L4X,1,225.6975,Canada
1046,2012-07-17,L5N,1,99.6975,Canada
1062,2013-01-02,M6H,1,146.9475,Canada
1062,2013-02-26,V5Y,1,146.9475,Canada
1065,2015-10-01,T6H,1,309.6975,Canada
1065,2015-10-31,V6H,1,309.6975,Canada
1065,2016-04-01,V5K,1,309.6975,Canada
1065,2017-09-19,R3W,1,314.9475,Canada
1065,2018-07-18,R3T,1,314.9475,Canada
1065,2018-08-11,T3G,1,314.9475,Canada
1065,2018-09-15,K1H,1,314.9475,Canada
1061,2016-11-29,T3C,1,146.9475,Canada
1065,2011-02-15,K2P,1,296.5725,Canada
1053,2018-05-24,T6G,1,272.9475,Canada
1053,2018-05-26,L5P,1,272.9475,Canada
1053,2018-07-28,T6J,1,272.9475,Canada
1065,2015-07-24,M5X,1,309.6975,Canada
1062,2014-10-28,V5V,1,149.5725,Canada
1062,2014-12-30,V7W,1,149.5725,Canada
1062,2015-03-19,T2J,1,149.5725,Canada
1062,2015-11-05,V7M,1,141.6975,Canada
1061,2015-12-23,M5B,1,141.6975,Canada
1061,2015-12-23,R3V,1,141.6975,Canada
1061,2016-03-01,T6V,1,141.6975,Canada
1058,2015-11-24,L5P,1,131.1975,Canada
1058,2015-12-30,R3H,1,131.1975,Canada
1058,2016-03-02,M5P,1,136.4475,Canada
1058,2016-10-27,V5V,1,131.1975,Canada
1058,2017-05-09,K1R,1,131.1975,Canada
1058,2018-01-31,R3G,1,136.4475,Canada
1058,2018-02-08,V6R,2,272.895,Canada
1058,2018-06-09,V6A,1,136.4475,Canada
1058,2017-02-22,V5X,1,131.1975,Canada
1058,2017-12-27,L5R,1,136.4475,Canada
1066,2011-05-15,M7Y,1,296.5725,Canada
1052,2018-09-27,T6G,1,246.6975,Canada
1053,2012-03-01,T6G,1,251.9475,Canada
1053,2012-08-21,L5N,1,262.4475,Canada
1065,2016-10-06,L5P,1,314.9475,Canada
1070,2018-10-31,V7T,1,157.4475,Canada
1065,2011-05-15,M7Y,1,296.5725,Canada
1065,2011-09-15,L5R,1,296.5725,Canada
1061,2016-12-28,M4V,1,141.6975,Canada
1061,2017-02-11,T6E,1,146.9475,Canada
1075,2012-07-06,T5W,1,254.5725,Canada
1062,2016-04-02,L4X,1,141.6975,Canada
1062,2016-12-29,L4X,1,146.9475,Canada
1062,2017-02-11,T6E,1,146.9475,Canada
1066,2015-01-24,T5L,1,309.6975,Canada
1066,2015-03-19,M4N,1,309.6975,Canada
1066,2015-10-31,V6H,1,309.6975,Canada
1066,2016-01-19,R3B,1,309.6975,Canada
1066,2016-04-01,V5K,1,309.6975,Canada
1066,2017-09-19,R3W,1,314.9475,Canada
1062,2016-05-28,V6H,1,141.6975,Canada
1053,2013-08-08,T5L,1,262.4475,Canada
1053,2013-08-30,T5L,1,262.4475,Canada
1053,2015-01-03,T5S,1,262.4475,Canada
1053,2015-02-04,T5H,1,262.4475,Canada
1053,2016-04-01,T2C,1,262.4475,Canada
1085,2017-07-29,R2G,1,89.1975,Canada
1085,2017-08-12,R2L,1,89.1975,Canada
1085,2017-08-30,T6G,1,89.1975,Canada
1085,2017-09-30,T2E,1,89.1975,Canada
1085,2017-12-28,V6Z,1,89.1975,Canada
1105,2014-03-01,T1Y,1,246.6975,Canada
1105,2017-07-15,H1B,1,251.9475,Canada
1105,2018-01-23,M4V,1,246.6975,Canada
1093,2015-03-04,R3T,1,57.6975,Canada
1093,2015-04-10,R3V,1,57.6975,Canada
1093,2015-04-28,T2S,1,57.6975,Canada
1093,2015-10-06,V7W,1,57.6975,Canada
1093,2015-11-03,R3Y,1,57.6975,Canada
1093,2015-12-17,T2X,1,57.6975,Canada
1093,2016-12-27,V7W,1,57.6975,Canada
1093,2017-03-03,V6Z,1,57.6975,Canada
1093,2018-04-17,H2Y,1,62.9475,Canada
1094,2015-05-02,R3M,1,57.6975,Canada
1094,2015-11-13,R3V,1,57.6975,Canada
1181,2016-07-26,V6J,1,419.9475,Canada
1182,2011-04-15,M5X,1,183.6975,Canada
1182,2011-09-15,L5N,1,157.4475,Canada
1182,2011-09-15,V6M,1,157.4475,Canada
1182,2011-11-15,R2G,1,157.4475,Canada
1182,2012-02-28,R3N,1,157.4475,Canada
1182,2012-06-15,R3T,1,157.4475,Canada
1182,2012-06-27,T6B,1,157.4475,Canada
1139,2012-04-25,M5A,1,671.9475,Canada
1170,2018-03-15,L5N,2,934.395,Canada
1170,2018-06-02,T6E,1,467.1975,Canada
1094,2015-06-25,T5K,1,57.6975,Canada
1094,2015-11-10,V6R,1,57.6975,Canada
1094,2016-09-15,T5B,1,57.6975,Canada
1094,2016-11-30,M6P,1,57.6975,Canada
1094,2016-12-21,V6J,1,57.6975,Canada
1094,2016-12-22,T2L,1,57.6975,Canada
1094,2016-12-27,T6K,1,57.6975,Canada
1094,2017-03-16,R3S,1,57.6975,Canada
1094,2018-12-27,M5X,1,62.9475,Canada
1095,2015-06-30,V6Z,1,125.9475,Canada
1095,2015-12-29,M5B,1,120.6975,Canada
1182,2012-08-14,T2J,1,173.1975,Canada
1139,2014-03-05,R3V,1,682.4475,Canada
1108,2011-09-15,M5P,1,160.0725,Canada
1108,2012-01-04,H1B,1,160.0725,Canada
1108,2012-09-29,V6H,1,160.0725,Canada
1109,2011-01-15,R3R,1,209.9475,Canada
1109,2011-06-15,L5K,1,209.9475,Canada
1109,2011-07-15,L5K,1,209.9475,Canada
1109,2011-07-15,R3V,1,209.9475,Canada
1109,2013-09-04,V5T,1,209.9475,Canada
1109,2014-05-13,L5T,1,209.9475,Canada
1109,2015-10-23,V6S,1,209.9475,Canada
1091,2012-12-29,T3G,1,181.0725,Canada
1091,2013-02-12,H1B,1,181.0725,Canada
1091,2013-02-26,T5H,1,181.0725,Canada
1109,2017-01-31,R3K,1,215.1975,Canada
1109,2017-03-24,L5G,1,215.1975,Canada
1109,2017-03-30,T6E,1,209.9475,Canada
1182,2015-10-16,T5K,1,157.4475,Canada
1182,2015-11-04,R3W,1,157.4475,Canada
1117,2012-02-22,V6Z,1,299.1975,Canada
1117,2012-03-01,L5V,1,299.1975,Canada
1117,2016-08-03,T5Y,1,309.6975,Canada
1115,2018-11-27,M5P,1,362.1975,Canada
1091,2012-10-17,M6H,1,181.0725,Canada
1091,2012-10-26,R3B,1,181.0725,Canada
1091,2013-02-02,T6H,1,181.0725,Canada
1091,2013-11-20,T6G,1,181.0725,Canada
1091,2013-12-18,M5R,1,181.0725,Canada
1092,2012-10-17,M6H,1,181.0725,Canada
1092,2013-02-02,T6H,1,181.0725,Canada
1092,2013-02-26,T5H,1,181.0725,Canada
1144,2017-05-18,T6R,1,414.6975,Canada
1086,2017-04-28,T6E,1,86.5725,Canada
1086,2017-05-12,L5N,1,86.5725,Canada
1076,2014-09-05,T5K,1,259.8225,Canada
1086,2017-12-06,T6R,1,89.1975,Canada
1086,2017-12-13,T6H,1,89.1975,Canada
1086,2014-12-17,R3R,1,84,Canada
1086,2015-02-21,M6H,1,89.1975,Canada
1086,2015-06-02,T6G,1,89.1975,Canada
1086,2015-12-29,K1R,1,83.9475,Canada
1086,2015-12-30,T1Y,1,83.9475,Canada
1086,2016-02-03,T2X,1,89.1975,Canada
1075,2013-10-25,L5P,1,259.8225,Canada
1075,2013-11-27,T6H,1,259.8225,Canada
1076,2011-10-15,K1N,1,254.5725,Canada
1076,2012-03-14,T5Y,1,254.5725,Canada
1076,2012-07-05,V6R,1,254.5725,Canada
1076,2013-11-27,T6H,1,259.8225,Canada
1076,2014-08-30,M4R,1,259.8225,Canada
1082,2014-03-26,V6A,1,230.9475,Canada
1085,2017-05-17,L5R,1,86.5725,Canada
1085,2017-11-21,T5G,1,89.1975,Canada
1085,2017-12-21,V5V,1,86.5725,Canada
1065,2018-01-03,L5G,1,314.9475,Canada
1065,2018-11-27,M6H,1,314.9475,Canada
1066,2011-01-15,T2T,1,296.5725,Canada
1066,2011-02-15,K2P,1,296.5725,Canada
1066,2011-11-15,L5P,1,296.5725,Canada
1082,2011-04-15,L4X,1,225.6975,Canada
1082,2014-07-24,V6S,1,230.9475,Canada
1082,2017-02-16,T6E,1,230.9475,Canada
1065,2015-03-07,T6E,1,304.4475,Canada
1065,2015-05-27,V5K,1,309.6975,Canada
1065,2015-06-25,M5A,1,309.6975,Canada
1065,2018-12-30,L4X,1,314.9475,Canada
1086,2014-06-05,R3H,1,84,Canada
1086,2014-07-08,V6Z,1,84,Canada
1085,2018-01-03,V5W,1,89.1975,Canada
1085,2018-01-17,M7Y,1,89.1975,Canada
1085,2018-02-02,T1Y,1,89.1975,Canada
1085,2018-08-31,R2G,1,89.1975,Canada
1085,2018-09-13,K1H,1,89.1975,Canada
1085,2014-03-18,M5P,1,84,Canada
1069,2018-07-28,V5T,1,157.4475,Canada
1069,2018-11-15,V6A,1,157.4475,Canada
1069,2018-12-30,R3H,1,157.4475,Canada
1070,2018-08-29,T5K,1,157.4475,Canada
1081,2015-05-14,R3B,1,230.9475,Canada
1070,2018-11-15,V6A,1,157.4475,Canada
1070,2018-12-30,R3H,1,157.4475,Canada
1075,2011-09-15,L4Y,1,254.5725,Canada
1075,2012-03-14,T5Y,1,254.5725,Canada
1075,2013-10-24,R3T,1,254.5725,Canada
1085,2016-12-23,M4V,1,86.5725,Canada
1085,2016-12-28,L5P,1,86.5725,Canada
1085,2016-12-29,R3H,1,86.5725,Canada
1085,2016-12-29,T6E,1,86.5725,Canada
1085,2017-01-25,R3X,1,86.5725,Canada
1139,2012-04-04,V6G,1,671.9475,Canada
1139,2013-06-08,R3W,1,682.4475,Canada
1139,2013-07-13,V6T,1,682.4475,Canada
1139,2013-07-25,L5P,1,682.4475,Canada
1139,2013-09-07,R2G,1,682.4475,Canada
1139,2013-12-13,R2C,1,682.4475,Canada
1139,2014-02-22,T6K,1,682.4475,Canada
1105,2018-12-27,T3G,1,259.8225,Canada
1110,2013-12-27,T2J,1,209.9475,Canada
1110,2014-09-20,K2P,1,209.9475,Canada
1110,2014-12-20,T5Y,1,209.9475,Canada
1110,2017-03-31,L5V,1,209.9475,Canada
1111,2011-11-15,M7Y,1,118.0725,Canada
1111,2012-08-22,V5W,1,118.0725,Canada
1111,2012-12-14,M5L,1,118.0725,Canada
1097,2017-01-03,T6V,1,293.9475,Canada
1097,2017-04-28,T6E,1,293.9475,Canada
1097,2017-11-28,R3G,1,309.6975,Canada
1097,2018-05-23,R3V,1,309.6975,Canada
1091,2013-05-24,V6B,1,181.0725,Canada
1091,2013-06-21,T5H,1,181.0725,Canada
1091,2018-10-30,T6J,1,175.8225,Canada
1092,2013-02-12,H1B,1,181.0725,Canada
1092,2013-05-29,M6J,1,181.0725,Canada
1092,2013-07-31,V7M,1,181.0725,Canada
1092,2014-01-02,M6P,1,181.0725,Canada
1098,2015-11-05,R2K,1,293.9475,Canada
1098,2016-06-29,L5N,1,293.9475,Canada
1182,2016-11-01,M5A,1,157.4475,Canada
1086,2018-06-23,M4E,1,89.1975,Canada
1086,2018-08-31,R2G,1,89.1975,Canada
1086,2018-10-02,M4E,2,178.395,Canada
1086,2018-11-28,R2C,1,89.1975,Canada
1086,2018-11-30,L5R,1,89.1975,Canada
1106,2014-01-28,T6W,1,246.6975,Canada
1166,2011-03-15,T2C,1,535.4475,Canada
1166,2011-04-15,K1A,1,535.4475,Canada
1166,2011-05-15,M4E,1,535.4475,Canada
1166,2011-05-15,M6S,1,535.4475,Canada
1166,2012-04-11,T6H,2,1102.395,Canada
1166,2014-03-25,R2V,1,535.4475,Canada
1168,2011-11-15,H1B,1,367.4475,Canada
1168,2012-04-20,R2Y,1,377.9475,Canada
1168,2013-07-27,V7Y,1,377.9475,Canada
1168,2013-08-20,L5W,1,377.9475,Canada
1168,2013-08-31,M7Y,1,377.9475,Canada
1168,2015-01-31,R2C,1,367.4475,Canada
1168,2015-06-30,V6Z,1,367.4475,Canada
1098,2018-03-30,M4V,1,309.6975,Canada
1114,2014-10-03,R3H,1,162.6975,Canada
1114,2014-12-26,V6T,1,167.9475,Canada
1114,2015-08-25,V5Y,1,152.1975,Canada
1114,2015-10-29,L5T,1,152.1975,Canada
1114,2017-10-27,K1H,1,157.4475,Canada
1098,2015-11-11,M4E,1,293.9475,Canada
1098,2016-01-05,R3E,1,293.9475,Canada
1098,2016-08-02,L5R,1,293.9475,Canada
1087,2017-11-17,V6G,1,286.0725,Canada
1088,2017-11-17,V6G,1,286.0725,Canada
1139,2014-02-14,V7M,1,682.4475,Canada
1139,2014-04-11,T1Y,1,682.4475,Canada
1156,2012-07-20,T2J,1,341.1975,Canada
1156,2014-12-03,H1B,1,346.4475,Canada
1143,2016-08-09,R3H,1,551.1975,Canada
1144,2013-06-25,M6G,1,414.6975,Canada
1144,2013-07-17,T6G,1,414.6975,Canada
1144,2013-10-15,T5Y,1,414.6975,Canada
1144,2014-04-30,T6K,1,414.6975,Canada
1144,2014-08-13,T3G,1,414.6975,Canada
1112,2011-05-15,V6R,1,116.4975,Canada
1112,2011-06-15,M4E,1,116.4975,Canada
1112,2012-02-07,V5K,1,118.0725,Canada
1112,2012-12-05,L5T,1,120.6975,Canada
1112,2015-02-05,L5T,1,120.6975,Canada
1113,2017-12-28,M4E,1,146.9475,Canada
1113,2018-01-03,M4V,1,146.9475,Canada
1113,2018-03-06,K2P,1,146.9475,Canada
1085,2014-05-03,M6H,1,84,Canada
1085,2014-10-25,R2V,1,84,Canada
1085,2014-10-29,L5R,1,89.1975,Canada
1085,2014-10-30,R2W,1,89.1975,Canada
1085,2014-11-15,V6M,1,89.1975,Canada
1085,2014-11-25,T6E,1,84,Canada
1085,2014-12-30,R3G,1,84,Canada
1085,2017-05-17,V7W,1,86.5725,Canada
1085,2017-05-23,T6E,1,86.5725,Canada
1085,2017-05-31,M4P,1,86.5725,Canada
1085,2018-11-27,L5H,1,89.1975,Canada
1065,2014-01-17,R3T,2,608.895,Canada
1066,2018-12-27,T5Y,1,314.9475,Canada
1062,2013-11-13,R3M,1,149.5725,Canada
1062,2013-12-07,V6S,1,149.5725,Canada
1062,2014-03-28,T2C,1,149.5725,Canada
1062,2015-03-12,V5V,1,149.5725,Canada
1082,2013-03-29,R3G,1,230.9475,Canada
1085,2015-06-02,T5V,1,89.1975,Canada
1085,2015-07-30,T6K,1,83.9475,Canada
1086,2018-11-27,V7W,1,89.1975,Canada
1086,2018-11-28,T6R,1,89.1975,Canada
1086,2015-06-02,T5V,1,89.1975,Canada
1086,2015-10-14,V6G,1,89.1975,Canada
1086,2015-12-23,T5V,1,83.9475,Canada
1086,2016-02-03,R3T,1,83.9475,Canada
1075,2014-08-07,L5P,1,259.8225,Canada
1075,2014-08-12,T6R,1,259.8225,Canada
1085,2018-10-27,V7W,1,89.1975,Canada
1085,2014-06-19,M4Y,1,84,Canada
1085,2014-12-27,K1N,1,89.1975,Canada
1085,2015-03-31,R3X,1,89.1975,Canada
1085,2015-12-09,T3C,1,83.9475,Canada
1085,2015-12-29,L5P,1,83.9475,Canada
1085,2015-12-30,M4E,2,167.895,Canada
1085,2015-12-30,R3G,1,83.9475,Canada
1085,2017-06-16,K2A,1,86.5725,Canada
1085,2017-12-13,T6G,1,89.1975,Canada
1085,2017-12-22,L5R,1,89.1975,Canada
1085,2018-02-01,T2A,1,89.1975,Canada
1085,2018-03-31,R2G,1,89.1975,Canada
1086,2013-12-26,V7W,1,84,Canada
1085,2016-01-08,L5G,1,83.9475,Canada
1085,2016-01-28,T6K,1,83.9475,Canada
1085,2016-04-01,T2C,1,83.9475,Canada
1085,2016-10-20,R2V,1,86.5725,Canada
1085,2016-11-29,T6G,1,86.5725,Canada
1085,2016-12-17,T2Y,1,86.5725,Canada
1085,2016-12-20,L5M,1,86.5725,Canada
1062,2015-12-05,T6E,1,141.6975,Canada
1081,2014-02-04,T5K,1,230.9475,Canada
1081,2014-07-24,V6S,1,230.9475,Canada
1085,2016-10-29,R2V,1,86.5725,Canada
1085,2016-11-30,T2J,1,86.5725,Canada
1085,2016-12-09,M4E,1,86.5725,Canada
1085,2016-12-13,T6H,1,86.5725,Canada
1085,2017-01-31,T3C,1,86.5725,Canada
1085,2017-04-01,R3A,1,86.5725,Canada
1085,2017-08-03,L5H,1,86.5725,Canada
1085,2017-09-19,L4Y,1,86.5725,Canada
1086,2014-12-20,M6S,1,84,Canada
1086,2014-12-30,T6W,1,89.1975,Canada
1086,2015-02-03,R2L,1,89.1975,Canada
1069,2018-08-11,H1B,1,157.4475,Canada
1069,2018-10-31,V7T,1,157.4475,Canada
1066,2014-01-16,V5T,1,304.4475,Canada
1066,2014-02-13,L5P,1,304.4475,Canada
1066,2015-10-01,T6H,1,309.6975,Canada
1075,2013-10-26,V5X,1,259.8225,Canada
1075,2014-03-04,R2L,1,254.5725,Canada
1076,2012-05-04,T2L,1,254.5725,Canada
1076,2012-07-19,V7Y,1,254.5725,Canada
1076,2014-08-26,L5R,1,259.8225,Canada
1076,2014-10-11,M6P,1,259.8225,Canada
1110,2015-10-23,V6S,1,209.9475,Canada
1110,2017-01-31,R3K,1,215.1975,Canada
1110,2017-03-24,L5G,1,215.1975,Canada
1110,2017-03-30,T6E,1,209.9475,Canada
1111,2011-03-15,R3H,1,116.4975,Canada
1111,2011-11-15,V7Y,1,118.0725,Canada
1111,2013-04-23,R3T,1,118.0725,Canada
1111,2013-08-31,V5N,1,120.6975,Canada
1094,2017-02-15,V5T,1,57.6975,Canada
1094,2017-03-31,T6E,1,57.6975,Canada
1094,2017-09-28,T6G,1,62.9475,Canada
1094,2018-03-20,T5K,1,62.9475,Canada
1095,2014-12-30,L4Y,1,125.9475,Canada
1095,2014-12-31,M4R,1,125.9475,Canada
1095,2015-10-30,V6M,1,125.9475,Canada
1095,2015-12-08,V5V,1,120.6975,Canada
1095,2016-01-06,T6G,1,120.6975,Canada
1095,2017-10-12,R2G,1,120.6975,Canada
1095,2018-02-21,M5P,1,125.9475,Canada
1182,2013-05-21,R3T,1,173.1975,Canada
1182,2013-06-04,T5K,1,173.1975,Canada
1182,2013-10-17,R3V,1,173.1975,Canada
1182,2013-12-26,R2L,1,157.4475,Canada
1182,2014-09-30,R3H,1,173.1975,Canada
1120,2017-10-24,R3A,2,351.645,Canada
1120,2018-03-29,M5R,1,175.8225,Canada
1120,2018-05-15,T5W,1,175.8225,Canada
1111,2014-06-25,M4P,1,120.6975,Canada
1111,2015-02-05,L5T,1,120.6975,Canada
1165,2016-03-23,L5R,1,577.4475,Canada
1165,2016-04-26,V7W,1,577.4475,Canada
1165,2016-06-01,L5N,1,577.4475,Canada
1165,2016-12-20,R3X,1,577.4475,Canada
1165,2017-06-27,M6H,1,577.4475,Canada
1165,2017-08-02,K1H,1,577.4475,Canada
1165,2017-09-27,L5R,1,577.4475,Canada
1095,2016-12-17,V6Z,1,120.6975,Canada
1106,2017-05-26,R3X,1,251.9475,Canada
1106,2018-07-24,L5J,1,259.8225,Canada
1107,2011-07-15,K1R,1,160.0725,Canada
1107,2011-10-15,M6H,1,160.0725,Canada
1107,2012-05-22,V5X,1,160.0725,Canada
1109,2011-03-15,T2J,1,209.9475,Canada
1182,2014-11-26,L5N,1,157.4475,Canada
1182,2015-03-27,R2G,1,157.4475,Canada
1120,2011-06-15,R2G,1,175.8225,Canada
1120,2017-01-25,L5T,1,175.8225,Canada
1165,2017-10-07,T3G,1,577.4475,Canada
1165,2017-12-02,L5N,1,577.4475,Canada
1112,2011-02-15,R3T,1,116.4975,Canada
1112,2012-03-06,R3B,1,116.4975,Canada
1112,2012-12-22,V5S,1,120.6975,Canada
1112,2013-03-09,V7R,1,118.0725,Canada
1112,2013-06-21,V6M,1,120.6975,Canada
1112,2017-12-09,T2X,1,120.6975,Canada
1113,2017-10-31,V5V,1,146.9475,Canada
1113,2017-12-19,T6J,1,146.9475,Canada
1113,2018-01-19,V7W,1,146.9475,Canada
1132,2015-05-30,T6E,1,629.9475,Canada
1133,2011-05-15,T6H,1,629.9475,Canada
1133,2011-06-15,T5G,1,650.9475,Canada
1133,2013-11-13,L5T,1,645.6975,Canada
1061,2015-12-16,V6M,1,141.6975,Canada
1061,2016-12-27,T6K,1,146.9475,Canada
1061,2016-12-29,L4X,1,146.9475,Canada
1061,2018-07-27,M4E,1,146.9475,Canada
1061,2018-10-02,T6J,1,146.9475,Canada
1085,2015-09-30,M5B,1,83.9475,Canada
1066,2013-02-23,V6H,1,304.4475,Canada
1085,2015-03-07,V6S,1,84,Canada
1080,2011-01-15,V6B,1,262.4475,Canada
1080,2011-07-15,V6L,1,265.0725,Canada
1082,2011-10-15,T6E,1,228.3225,Canada
1082,2012-04-04,M5X,1,228.3225,Canada
1082,2012-04-20,M5R,1,228.3225,Canada
1081,2014-03-05,R3T,1,230.9475,Canada
1081,2015-12-05,T6E,1,230.9475,Canada
1085,2017-11-03,M5R,1,89.1975,Canada
